id,name,area_code,id_num,tel,probability,tag,date
205894,张文,410102,410102197810278537,17367990768,0.84,1,2023-08-09
205895,陈岩,410102,410102196410072647,11084281714,0.83,1,2023-08-09
205896,孙秀珍,410102,410102197001163619,14506507632,0.68,0,2023-08-09
205900,徐林,410102,410102199201048166,18070302997,0.84,1,2023-08-09
205905,周浩,410102,410102199504181959,19584736144,0.72,0,2023-08-09
205909,赵倩,410102,410102197403238213,16335422942,0.76,1,2023-08-09
205913,李云,410103,410103196601136540,11233248360,0.73,0,2023-08-09
205915,王倩,410103,410103195506104060,11234625296,0.64,0,2023-08-09
205923,崔凤英,410103,410103199201103760,10258356053,0.71,0,2023-08-09
205924,邓楠,410103,410103197604257645,19633793154,0.72,0,2023-08-09
205926,李玉,410103,410103198601213189,19996240679,0.79,1,2023-08-09
205928,王兰英,410103,410103195405192757,11438124368,0.86,1,2023-08-09
205932,张柳,410103,410103195402222138,15230994263,0.86,1,2023-08-09
205933,王佳,410103,410103197303095593,14511374801,0.74,0,2023-08-09
205937,邹利,410103,410103196901243139,17503114860,0.61,0,2023-08-09
205940,赵旭,410103,410103200207088719,17290832063,0.74,0,2023-08-09
205941,刘英,410106,410106199808207482,17522540777,0.85,1,2023-08-09
205942,沈桂芝,410106,410106195608051005,12694809301,0.68,0,2023-08-09
205946,陈建军,410106,410106198507034921,13541398091,0.8,1,2023-08-09
205947,林建,410106,410106198907045448,16687956198,0.8,1,2023-08-09
205952,王淑兰,410106,410106196511274602,13927497924,0.8,1,2023-08-09
205953,胡鹏,410106,410106195605067482,15982659898,0.73,0,2023-08-09
205954,任瑞,410106,410106197909279394,13013392944,0.67,0,2023-08-09
205955,张冬梅,410106,410106196004112568,15300583011,0.78,1,2023-08-09
205958,李畅,410106,410106195603051183,18749720505,0.81,1,2023-08-09
205960,王桂英,410106,410106198902094959,12722993224,0.76,1,2023-08-09
205961,孟玉,410106,410106195803206776,11705279639,0.7,0,2023-08-09
205967,李岩,410106,410106195408232012,12889771740,0.75,0,2023-08-09
205970,陈玲,410106,410106195803157242,12687781794,0.73,0,2023-08-09
205978,邓柳,410108,410108196609065170,19007773486,0.63,0,2023-08-09
205979,李建国,410108,410108197411249826,19001358460,0.74,0,2023-08-09
205980,王玉华,410108,410108195809279595,13868619205,0.7,0,2023-08-09
205981,罗淑珍,410108,410108199303163564,12730437428,0.63,0,2023-08-09
205983,薛秀梅,410108,410108197505177380,19757108056,0.78,1,2023-08-09
205985,罗龙,410108,410108197310237183,11087043930,0.76,1,2023-08-09
205986,刘荣,410108,410108199710119343,19564237978,0.8,1,2023-08-09
205990,曹宁,410108,410108198906014132,10235195381,0.64,0,2023-08-09
205991,王芳,410108,410108198003127340,19836664042,0.75,0,2023-08-09
205992,蓝桂英,410108,410108195603108564,13327236744,0.74,0,2023-08-09
205993,许琴,410108,410108196409079361,14795306663,0.72,0,2023-08-09
205997,谷秀英,410108,410108197208215664,17751955032,0.67,0,2023-08-09
205999,夏秀珍,410108,410108199910072689,14698418596,0.8,1,2023-08-09
206000,王淑兰,410108,410108199501211268,18554182932,0.79,1,2023-08-09
206003,陈颖,410105,410105197510251010,13865921382,0.69,0,2023-08-10
206004,李刚,410105,410105196801218276,18631952242,0.77,1,2023-08-10
206006,杨丹,410105,410105195811205986,15983446617,0.81,1,2023-08-10
206009,刘璐,410105,410105196711269476,16843704674,0.74,0,2023-08-10
206010,施桂芝,410105,410105199805135542,18308374530,0.64,0,2023-08-10
206011,张建平,410105,410105196105209731,16569032071,0.65,0,2023-08-10
206014,李璐,410105,410105198903025777,14542737845,0.76,1,2023-08-10
206018,赖淑英,410105,410105196305279204,13589762047,0.7,0,2023-08-10
206023,冯瑜,410105,410105199910094804,14227285714,0.63,0,2023-08-10
206024,杨婷婷,410105,410105199710209940,10142245573,0.67,0,2023-08-10
206027,廖小红,410105,410105197901157971,10179734035,0.73,0,2023-08-10
206030,李鹏,410105,410105197701029357,11566323358,0.73,0,2023-08-10
206032,李桂兰,410102,410102198509224108,12624337632,0.68,0,2023-08-10
206037,朱洁,410102,410102197704088842,16046088886,0.64,0,2023-08-10
206038,钟静,410102,410102198907117882,16807902012,0.7,0,2023-08-10
206039,王秀荣,410102,410102196810121336,13195593926,0.86,1,2023-08-10
206040,李淑珍,410102,410102198301159927,16520965549,0.8,1,2023-08-10
206042,段涛,410102,410102196710186260,10478442035,0.77,1,2023-08-10
206044,毛萍,410102,410102199007028158,18174398832,0.76,1,2023-08-10
206046,毕桂荣,410102,410102197005164530,11110073502,0.71,0,2023-08-10
206048,雷梅,410102,410102197211288379,13230650631,0.72,0,2023-08-10
206049,杨静,410102,410102199508112897,13501044870,0.76,1,2023-08-10
206056,徐杨,410102,410102200008206408,15598668816,0.73,0,2023-08-10
206058,邱华,410102,410102198404167658,19788675461,0.71,0,2023-08-10
206059,洪勇,410102,410102199310118691,11864358063,0.68,0,2023-08-10
206061,任璐,410103,410103196707149798,13209286218,0.84,1,2023-08-10
206062,刘娟,410103,410103197106248940,19117861010,0.65,0,2023-08-10
206064,黄彬,410103,410103196104237811,18791283824,0.7,0,2023-08-10
206067,谭莉,410103,410103199209285484,12757120399,0.84,1,2023-08-10
206068,张桂芝,410103,410103199304119092,15771244390,0.73,0,2023-08-10
206072,刘欣,410103,410103199803223915,11998629763,0.66,0,2023-08-10
206073,吴秀珍,410103,410103196103205900,14607916865,0.81,1,2023-08-10
206075,赵林,410103,410103199002096425,13571517228,0.86,1,2023-08-10
206076,王丽丽,410103,410103196306049180,19977860761,0.86,1,2023-08-10
206083,杜倩,410103,410103198408078852,14156298337,0.66,0,2023-08-10
206085,赵萍,410103,410103197608179017,15380933758,0.78,1,2023-08-10
206086,毛文,410103,410103199908193419,15726207691,0.7,0,2023-08-10
206087,马建平,410103,410103195611287749,18686381147,0.7,0,2023-08-10
206088,龙磊,410103,410103198211012781,14484280056,0.84,1,2023-08-10
206089,焦荣,410103,410103198202037349,18067615955,0.61,0,2023-08-10
206090,李亮,410103,410103196009132944,17582056511,0.71,0,2023-08-10
206092,陈莹,410106,410106195506115672,11580900086,0.71,0,2023-08-10
206095,郭玉,410106,410106196504227389,18402523579,0.82,1,2023-08-10
206096,何倩,410106,410106198411091814,11954422916,0.74,0,2023-08-10
206099,王秀云,410106,410106199901248300,12935809711,0.65,0,2023-08-10
206104,汪凤英,410106,410106197310064494,17939172550,0.74,0,2023-08-10
206106,史倩,410106,410106198701208995,16656273103,0.71,0,2023-08-10
206107,牛桂英,410106,410106195506156146,14113872736,0.79,1,2023-08-10
206109,廖畅,410106,410106199009034803,11178135745,0.72,0,2023-08-10
206110,陆凤英,410106,410106196308225158,15478850512,0.67,0,2023-08-10
206113,张斌,410106,410106198711124009,12531383108,0.7,0,2023-08-10
206118,许华,410106,410106198207179961,16297868659,0.66,0,2023-08-10
206119,曹芳,410106,410106197206098557,10891820694,0.76,1,2023-08-10
206123,杨军,410108,410108197510284265,10930461768,0.71,0,2023-08-10
206124,张艳,410108,410108197609257009,14182980615,0.7,0,2023-08-10
206125,申静,410108,410108199609034472,15725683621,0.67,0,2023-08-10
206128,王玉梅,410108,410108195504044708,14993093754,0.72,0,2023-08-10
206132,刘娜,410108,410108199603172158,18609638323,0.71,0,2023-08-10
206133,邓楠,410108,410108196701192214,17060443710,0.69,0,2023-08-10
206136,张凤兰,410108,410108198911253885,17953857215,0.66,0,2023-08-10
206137,郝华,410108,410108199802247437,17798159761,0.65,0,2023-08-10
206138,卢秀芳,410108,410108199911169598,15809443618,0.79,1,2023-08-10
206140,张丽娟,410108,410108198903093955,18933455531,0.88,1,2023-08-10
206148,张玲,410108,410108195406022284,16128900059,0.84,1,2023-08-10
206154,彭丹丹,410105,410105197210096289,19551623992,0.82,1,2023-08-11
206159,方瑜,410105,410105198409051744,18678975203,0.62,0,2023-08-11
206163,许晶,410105,410105195405035730,15442271968,0.75,0,2023-08-11
206170,宋慧,410105,410105198207096194,19006166948,0.76,1,2023-08-11
206171,张彬,410105,410105199201132102,19910940573,0.61,0,2023-08-11
206172,石荣,410105,410105197010096774,19398273324,0.63,0,2023-08-11
206174,程兰英,410105,410105195605242857,16059097225,0.73,0,2023-08-11
206175,杨杨,410105,410105198009015761,17171117871,0.74,0,2023-08-11
206178,胡涛,410105,410105199505154775,15537898363,0.69,0,2023-08-11
206181,武玲,410102,410102197009051852,17039404358,0.78,1,2023-08-11
206182,翟亮,410102,410102198808287219,17660774553,0.8,1,2023-08-11
206184,徐小红,410102,410102198410249605,18027028677,0.8,1,2023-08-11
206186,徐杰,410102,410102198601136944,19726666967,0.84,1,2023-08-11
206188,盛娟,410102,410102199911017973,14925499995,0.72,0,2023-08-11
206190,徐洋,410102,410102199106015882,18547266597,0.72,0,2023-08-11
206191,金华,410102,410102199301253267,19198513297,0.7,0,2023-08-11
206192,李建平,410102,410102196010099430,18292003780,0.77,1,2023-08-11
206193,陈刚,410102,410102196209284220,13100108368,0.8,1,2023-08-11
206194,蒙阳,410102,410102199309218483,12142464752,0.69,0,2023-08-11
206195,周峰,410102,410102200110011079,14781642117,0.78,1,2023-08-11
206197,周丹,410102,410102199904221332,15278218956,0.7,0,2023-08-11
206198,马建平,410102,410102199211128567,18052038800,0.87,1,2023-08-11
206199,汪凤英,410102,410102195901135078,10553714090,0.96,1,2023-08-11
206200,黄海燕,410102,410102199711167905,11844631014,0.74,0,2023-08-11
206203,叶秀梅,410102,410102199503254273,19580803264,0.64,0,2023-08-11
206204,刘玉兰,410102,410102196409216547,12590297527,0.85,1,2023-08-11
206208,路建华,410102,410102200303164913,11666257613,0.8,1,2023-08-11
206211,余楠,410103,410103196102086322,17370898598,0.67,0,2023-08-11
206212,杨建军,410103,410103195505245499,19320539767,0.78,1,2023-08-11
206213,周建军,410103,410103196610123795,11668275435,0.76,1,2023-08-11
206215,吕亮,410103,410103198307274065,16637372767,0.71,0,2023-08-11
206216,李帅,410103,410103199202237184,15921696849,0.65,0,2023-08-11
206217,刘桂英,410103,410103198403045785,10014573403,0.77,1,2023-08-11
206220,周桂香,410103,410103197908102642,10448450539,0.84,1,2023-08-11
206222,刘兰英,410103,410103197206277454,12908396457,0.61,0,2023-08-11
206223,王敏,410103,410103197605215204,11147237225,0.67,0,2023-08-11
206224,许明,410103,410103196107272331,19497354718,0.7,0,2023-08-11
206225,马荣,410103,410103196601022530,14508758883,0.82,1,2023-08-11
206227,牛凤英,410103,410103197810114217,14831071715,0.7,0,2023-08-11
206233,杨玉英,410103,410103196810183830,18808971295,0.79,1,2023-08-11
206235,袁涛,410103,410103195410043988,16795242532,0.85,1,2023-08-11
206237,周兵,410103,410103198609236737,12576113428,0.73,0,2023-08-11
206239,孙瑜,410103,410103197906267195,10165116895,0.66,0,2023-08-11
206241,卓秀英,410106,410106197001191821,19126720252,0.63,0,2023-08-11
206242,符小红,410106,410106199902025090,12622381489,0.65,0,2023-08-11
206245,吴浩,410106,410106195809274594,10348799377,0.78,1,2023-08-11
206247,陈俊,410106,410106197710255066,15413745350,0.68,0,2023-08-11
206249,尹秀芳,410106,410106198509055378,16466210066,0.76,1,2023-08-11
206250,李伟,410106,410106196008052159,13786389279,0.69,0,2023-08-11
206252,鞠建国,410106,410106196107258083,16622280540,0.75,0,2023-08-11
206255,杨荣,410106,410106196205285990,15967556673,0.78,1,2023-08-11
206257,霍辉,410106,410106198607067958,14324720564,0.6,0,2023-08-11
206260,杜辉,410106,410106197107106341,19550327377,0.85,1,2023-08-11
206262,何英,410106,410106195601285038,12658038172,0.77,1,2023-08-11
206263,方林,410106,410106196110231963,17489753825,0.82,1,2023-08-11
206268,骆坤,410106,410106197007093820,10471557521,0.81,1,2023-08-11
206270,宋丹丹,410106,410106198004176265,16763049890,0.74,0,2023-08-11
206271,邓建国,410108,410108197005043070,18681327987,0.71,0,2023-08-11
206279,张秀芳,410108,410108197406214547,19438568875,0.85,1,2023-08-11
206282,何志强,410108,410108195811107162,10472491119,0.74,0,2023-08-11
206283,潘瑜,410108,410108195302202855,13818355360,0.8,1,2023-08-11
206284,郑宁,410108,410108198811208211,13851088367,0.76,1,2023-08-11
206287,郑建华,410108,410108199009227561,12719168557,0.62,0,2023-08-11
206290,罗秀华,410108,410108199506178814,14608687393,0.64,0,2023-08-11
206293,吴柳,410108,410108200201153621,10985055844,0.66,0,2023-08-11
206295,王辉,410108,410108196804187763,18460804777,0.78,1,2023-08-11
206296,王秀荣,410108,410108197001239411,10111526581,0.74,0,2023-08-11
206300,伍荣,410108,410108197103103267,17584424295,0.76,1,2023-08-11
206301,宋洋,410105,410105197709177486,15789319552,0.64,0,2023-08-12
206303,苏伟,410105,410105195802205051,15773712103,0.85,1,2023-08-12
206304,刘勇,410105,410105196510149963,19517577942,0.67,0,2023-08-12
206305,张凤英,410105,410105196708048978,17290569076,0.72,0,2023-08-12
206308,陈瑜,410105,410105200105045412,11334621905,0.69,0,2023-08-12
206311,谭成,410105,410105198201024678,15185067011,0.75,0,2023-08-12
206312,杨桂英,410105,410105195505235569,18091119226,0.73,0,2023-08-12
206313,张秀珍,410105,410105199206194404,15302293436,0.66,0,2023-08-12
206317,郭玉珍,410105,410105198204157459,18032217584,0.73,0,2023-08-12
206319,罗洋,410105,410105197605058377,14384155505,0.8,1,2023-08-12
206322,袁燕,410105,410105198109069293,11786505575,0.64,0,2023-08-12
206323,孙帅,410105,410105197804196695,13158661239,0.63,0,2023-08-12
206328,张文,410105,410105199202153536,12590249640,0.86,1,2023-08-12
206332,张婷,410102,410102195403224630,12896320610,0.84,1,2023-08-12
206334,王瑜,410102,410102196210131702,17548326729,0.83,1,2023-08-12
206335,刘淑兰,410102,410102199104033674,15014901895,0.8,1,2023-08-12
206341,韩桂兰,410102,410102196803106545,19965916346,0.8,1,2023-08-12
206342,李芳,410102,410102195807107623,17058519635,0.74,0,2023-08-12
206345,蓝峰,410102,410102195507176311,15836457469,0.73,0,2023-08-12
206348,张彬,410102,410102195904097341,16812879415,0.84,1,2023-08-12
206350,杨玉华,410102,410102199911091175,10969028017,0.66,0,2023-08-12
206352,胡海燕,410102,410102197006159944,16989570650,0.72,0,2023-08-12
206355,朱冬梅,410102,410102198304109192,17885571313,0.73,0,2023-08-12
206356,李建华,410102,410102196101129609,11493978541,0.86,1,2023-08-12
206357,孙瑜,410102,410102197910156428,16216941133,0.7,0,2023-08-12
206361,王丽娟,410103,410103199709247304,16920975402,0.66,0,2023-08-12
206362,李辉,410103,410103200201135041,13607184399,0.8,1,2023-08-12
206364,周涛,410103,410103199602073768,19526203886,0.66,0,2023-08-12
206366,邱军,410103,410103197811037508,17573996815,0.7,0,2023-08-12
206369,叶海燕,410103,410103196610014010,10410096868,0.81,1,2023-08-12
206371,唐倩,410103,410103195404204470,14351857244,0.75,0,2023-08-12
206375,戚秀兰,410103,410103195601158743,14996309872,0.75,0,2023-08-12
206377,王雪梅,410103,410103196307239637,14114022633,0.7,0,2023-08-12
206378,吴云,410103,410103199811029988,15168509692,0.85,1,2023-08-12
206382,季婷婷,410103,410103195611226947,10525389040,0.72,0,2023-08-12
206383,荣军,410103,410103199402017544,19451308066,0.7,0,2023-08-12
206385,赵春梅,410103,410103198808225476,12637198506,0.71,0,2023-08-12
206386,邱璐,410103,410103197710133737,16984697332,0.67,0,2023-08-12
206387,钱桂英,410103,410103198301056247,11954639675,0.71,0,2023-08-12
206393,张丽,410106,410106196608154467,13127869844,0.77,1,2023-08-12
206395,位红梅,410106,410106197701054759,17525494594,0.69,0,2023-08-12
206398,董林,410106,410106195902256627,14366494286,0.81,1,2023-08-12
206399,向慧,410106,410106196902248403,13588167458,0.71,0,2023-08-12
206400,骆玉珍,410106,410106196404157053,10986247797,0.8,1,2023-08-12
206401,李云,410106,410106200107234297,11235017191,0.83,1,2023-08-12
206405,陈玉英,410106,410106199501242452,19910212546,0.72,0,2023-08-12
206408,邵雪梅,410106,410106197002178658,16188142075,0.66,0,2023-08-12
206409,黄燕,410106,410106199707218631,18202496347,0.76,1,2023-08-12
206411,李林,410106,410106196208175464,18439611182,0.67,0,2023-08-12
206412,陈凯,410106,410106196606091867,15014864235,0.75,0,2023-08-12
206415,郭凯,410106,410106199103276335,10936678700,0.67,0,2023-08-12
206421,王畅,410108,410108196807016759,18380958451,0.71,0,2023-08-12
206422,张敏,410108,410108197109028921,17382667390,0.7,0,2023-08-12
206423,成燕,410108,410108198311286548,15183726443,0.69,0,2023-08-12
206424,王秀珍,410108,410108196211066502,17664103254,0.63,0,2023-08-12
206426,曾兵,410108,410108199210144013,14493341049,0.69,0,2023-08-12
206432,余欣,410108,410108197209232645,19256515578,0.68,0,2023-08-12
206434,刘梅,410108,410108199203119767,19551451363,0.68,0,2023-08-12
206436,陈超,410108,410108199409166091,16596825912,0.71,0,2023-08-12
206438,范淑兰,410108,410108198609204812,10479793996,0.71,0,2023-08-12
206440,陈欣,410108,410108196001035855,10949565523,0.63,0,2023-08-12
206446,叶博,410108,410108199810183346,18486985592,0.64,0,2023-08-12
206447,邓桂香,410108,410108197510132889,15364268212,0.7,0,2023-08-12
206448,张桂英,410108,410108199108035400,17277485280,0.61,0,2023-08-12
206449,马鹏,410108,410108199810264832,19076634347,0.72,0,2023-08-12
206451,刘秀荣,410105,410105197707154403,14055140510,0.73,0,2023-08-13
206453,侯英,410105,410105197806112667,11137372896,0.66,0,2023-08-13
206455,芦凤英,410105,410105198009066648,19392731748,0.72,0,2023-08-13
206457,毕云,410105,410105198002102007,15274782959,0.7,0,2023-08-13
206460,朱雪,410105,410105196606188260,10712518761,0.72,0,2023-08-13
206461,刘伟,410105,410105196506051707,11931910077,0.69,0,2023-08-13
206462,陈璐,410105,410105199207192461,17761411046,0.67,0,2023-08-13
206465,王玉梅,410105,410105197009191236,12121153286,0.81,1,2023-08-13
206469,刘丹丹,410105,410105196811265948,18068512811,0.72,0,2023-08-13
206471,李桂香,410105,410105197810067478,19029143709,0.72,0,2023-08-13
206474,李萍,410105,410105196107229832,12883739874,0.77,1,2023-08-13
206475,雷玉珍,410105,410105197409075078,10545100536,0.79,1,2023-08-13
206477,康楠,410105,410105195609227710,19917481674,0.75,0,2023-08-13
206479,陈桂芝,410105,410105199904179013,19207345901,0.78,1,2023-08-13
206482,周建国,410102,410102199306144573,16967451067,0.69,0,2023-08-13
206485,陈玉珍,410102,410102198105071700,19421834405,0.71,0,2023-08-13
206490,杜秀荣,410102,410102199005132299,15680796299,0.78,1,2023-08-13
206491,张彬,410102,410102200010289092,11097514519,0.73,0,2023-08-13
206493,左凤兰,410102,410102197004136830,19286075249,0.62,0,2023-08-13
206495,吴峰,410102,410102196302156194,18495998887,0.77,1,2023-08-13
206503,孟淑英,410102,410102196308047031,17286316636,0.62,0,2023-08-13
206504,彭瑜,410102,410102195906123085,14810924705,0.83,1,2023-08-13
206507,苏健,410102,410102196009229411,11524275813,0.79,1,2023-08-13
206509,杨淑华,410102,410102198507203714,19415960501,0.77,1,2023-08-13
206513,陈伟,410103,410103199602033251,10507233344,0.68,0,2023-08-13
206518,周波,410103,410103198810122629,17049819932,0.62,0,2023-08-13
206519,邱春梅,410103,410103198304275704,17491524660,0.63,0,2023-08-13
206525,韩欣,410103,410103195808225342,11246158692,0.65,0,2023-08-13
206527,刘静,410103,410103195402063146,10099655946,0.71,0,2023-08-13
206528,叶楠,410103,410103195502261492,10351423733,0.81,1,2023-08-13
206532,杨畅,410103,410103199905174695,16810643346,0.61,0,2023-08-13
206533,黄利,410103,410103195709018408,16273187925,0.81,1,2023-08-13
206537,赵秀兰,410103,410103197008169309,16300541540,0.74,0,2023-08-13
206540,姜桂香,410103,410103198204186538,15474225319,0.6,0,2023-08-13
206541,毛阳,410106,410106196110027964,11997247548,0.65,0,2023-08-13
206542,袁文,410106,410106200308142192,10433673262,0.76,1,2023-08-13
206544,王秀芳,410106,410106196507106499,14982550768,0.74,0,2023-08-13
206546,牟秀英,410106,410106196811028069,12967229040,0.73,0,2023-08-13
206552,阚丽丽,410106,410106200306185433,18366264090,0.62,0,2023-08-13
206557,董慧,410106,410106198311087374,16101824349,0.6,0,2023-08-13
206558,赵梅,410106,410106195309057298,10630643021,0.8,1,2023-08-13
206562,张华,410106,410106199608017884,18482016872,0.69,0,2023-08-13
206563,王秀云,410106,410106198009178565,19178546714,0.6,0,2023-08-13
206565,吴霞,410106,410106196303287563,16503074660,0.66,0,2023-08-13
206566,何英,410106,410106200202086465,17868978488,0.72,0,2023-08-13
206578,丁金凤,410108,410108195601237121,12733239870,0.76,1,2023-08-13
206579,张英,410108,410108199501186402,11225671276,0.68,0,2023-08-13
206582,徐帆,410108,410108195807198549,17328812520,0.62,0,2023-08-13
206586,李建平,410108,410108199611012757,12549475613,0.61,0,2023-08-13
206587,张宁,410108,410108196806182840,11726188024,0.7,0,2023-08-13
206588,刘秀珍,410108,410108198603179961,13101042487,0.8,1,2023-08-13
206589,陈岩,410108,410108196611234983,12729079067,0.78,1,2023-08-13
206591,刘楠,410108,410108195407195869,12880197100,0.81,1,2023-08-13
206593,杨晨,410108,410108199305172663,10903260650,0.66,0,2023-08-13
206597,王峰,410108,410108196710098357,10954684345,0.76,1,2023-08-13
206599,李林,410108,410108198607033221,12672538069,0.77,1,2023-08-13
206600,陈凤兰,410108,410108196109024941,11908019303,0.67,0,2023-08-13
206602,王凯,410105,410105197507095924,12474841321,0.74,0,2023-08-14
206603,汤东,410105,410105198511159620,12452586504,0.69,0,2023-08-14
206608,牛楠,410105,410105199909099334,12327519275,0.61,0,2023-08-14
206609,桑凤兰,410105,410105197409151456,15567776518,0.82,1,2023-08-14
206610,邓兵,410105,410105198107184091,19621280029,0.79,1,2023-08-14
206615,李婷,410105,410105195905172877,18452505822,0.84,1,2023-08-14
206619,邵丽娟,410105,410105200204073703,14213397408,0.69,0,2023-08-14
206620,梁楠,410105,410105198011136351,14014039257,0.78,1,2023-08-14
206624,谭桂荣,410105,410105197309249499,11028822243,0.74,0,2023-08-14
206625,王淑珍,410105,410105200201142360,11245817063,0.74,0,2023-08-14
206629,辛桂花,410105,410105200007194518,11920287085,0.79,1,2023-08-14
206635,张秀英,410102,410102197306266108,10077446640,0.6,0,2023-08-14
206638,刘岩,410102,410102200010235964,16853672087,0.73,0,2023-08-14
206639,陈红霞,410102,410102199110104726,14031792490,0.72,0,2023-08-14
206640,杨英,410102,410102199904062031,14619363871,0.8,1,2023-08-14
206642,王瑞,410102,410102196804059049,14241684036,0.77,1,2023-08-14
206652,范佳,410102,410102200202139638,11993716865,0.7,0,2023-08-14
206653,张兰英,410102,410102199603173575,13429406671,0.69,0,2023-08-14
206657,冼楠,410102,410102195409109218,18754662425,0.73,0,2023-08-14
206658,潘敏,410102,410102198002164839,17818330692,0.89,1,2023-08-14
206659,陈凤兰,410102,410102198306186859,10977175757,0.8,1,2023-08-14
206660,雷瑜,410102,410102196504239205,11150635352,0.73,0,2023-08-14
206661,王文,410103,410103198009226796,16367478581,0.61,0,2023-08-14
206662,高秀珍,410103,410103195904277546,12005341119,0.82,1,2023-08-14
206664,吴凤兰,410103,410103195305232582,14457213850,0.83,1,2023-08-14
206665,陈秀梅,410103,410103199105252433,17148300913,0.72,0,2023-08-14
206668,戴刚,410103,410103198001079259,13454351998,0.79,1,2023-08-14
206671,吴成,410103,410103195710092999,17797447161,0.77,1,2023-08-14
206672,杜文,410103,410103199908185138,11421414273,0.71,0,2023-08-14
206674,杨凯,410103,410103199611032670,11586802683,0.74,0,2023-08-14
206676,孙玉英,410103,410103199201078870,12764956566,0.73,0,2023-08-14
206681,赵桂香,410103,410103198405104724,13292565755,0.72,0,2023-08-14
206682,吴楠,410103,410103195710172110,18208430477,0.89,1,2023-08-14
206690,罗鹏,410103,410103198707191684,14106962509,0.69,0,2023-08-14
206721,王云,410108,410108196406219209,11816326025,0.67,0,2023-08-14
206722,刘婷,410108,410108196410093979,17456070419,0.79,1,2023-08-14
206723,邓凯,410108,410108198008123941,17305697195,0.61,0,2023-08-14
206726,余强,410108,410108200101289067,16929463284,0.71,0,2023-08-14
206727,张桂荣,410108,410108195707204746,17864826842,0.81,1,2023-08-14
206730,钟亮,410108,410108197605072264,17689317608,0.66,0,2023-08-14
206732,张博,410108,410108195706163804,10959625717,0.6,0,2023-08-14
206734,王玉英,410108,410108199908285195,14808173936,0.72,0,2023-08-14
206736,张兵,410108,410108197403071628,15669956533,0.65,0,2023-08-14
206737,杨坤,410108,410108200006111917,10807887465,0.69,0,2023-08-14
206739,石佳,410108,410108195603161946,19901238434,0.74,0,2023-08-14
206741,杨晨,410108,410108198810256213,11428943918,0.69,0,2023-08-14
206744,袁岩,410108,410108196111251616,19577268835,0.78,1,2023-08-14
206745,杜雪,410108,410108197106022510,18802794439,0.65,0,2023-08-14
206747,李鑫,410108,410108197903286576,11239210960,0.8,1,2023-08-14
206748,萧红梅,410108,410108200101112745,11665140309,0.68,0,2023-08-14
206755,李淑兰,410105,410105199706112920,15007931453,0.68,0,2023-08-15
206757,李丽娟,410105,410105196505176100,16381531000,0.69,0,2023-08-15
206762,陈红,410105,410105196502289671,16011637764,0.72,0,2023-08-15
206768,李畅,410105,410105195508286436,18763004232,0.93,1,2023-08-15
206769,陈桂荣,410105,410105196907048719,16933911445,0.65,0,2023-08-15
206776,王桂香,410105,410105196202022468,11323984979,0.88,1,2023-08-15
206779,甘辉,410105,410105196710043381,13996695740,0.69,0,2023-08-15
206781,王斌,410102,410102196604098244,14795820700,0.8,1,2023-08-15
206784,冉艳,410102,410102197202095966,11011882071,0.69,0,2023-08-15
206788,周璐,410102,410102195405245377,15823207943,0.69,0,2023-08-15
206790,张琳,410102,410102197801129199,12284674085,0.79,1,2023-08-15
206791,陈彬,410102,410102198908043222,16081402658,0.66,0,2023-08-15
206792,陈璐,410102,410102196411145691,14654573326,0.79,1,2023-08-15
206795,况帅,410102,410102200306124117,18155206601,0.64,0,2023-08-15
206796,谢秀荣,410102,410102198705225967,16991519842,0.73,0,2023-08-15
206798,张勇,410102,410102198809282381,10601487324,0.74,0,2023-08-15
206799,吴亮,410102,410102196305246480,17369560252,0.72,0,2023-08-15
206800,王玉梅,410102,410102195802157697,12457493743,0.81,1,2023-08-15
206803,廖浩,410102,410102197111273762,17174225385,0.67,0,2023-08-15
206804,刘龙,410102,410102196701093719,17541057467,0.91,1,2023-08-15
206809,章玉兰,410102,410102199410102824,17224804063,0.71,0,2023-08-15
206810,刘红,410102,410102197007098134,19477526510,0.7,0,2023-08-15
206811,黄璐,410103,410103199511284268,16136778249,0.75,0,2023-08-15
206812,蒋婷婷,410103,410103198606056421,17260463936,0.76,1,2023-08-15
206817,赵海燕,410103,410103197702064074,17292245581,0.66,0,2023-08-15
206820,相畅,410103,410103199009171060,12694373120,0.63,0,2023-08-15
206823,徐辉,410103,410103199906081817,13036291946,0.65,0,2023-08-15
206824,刘鹏,410103,410103195406054168,10448401449,0.78,1,2023-08-15
206825,李刚,410103,410103197602025380,14622331765,0.66,0,2023-08-15
206827,杨秀梅,410103,410103197611082157,10217632160,0.66,0,2023-08-15
206829,花帆,410103,410103196009259474,16329110175,0.89,1,2023-08-15
206831,黎健,410103,410103196305177787,18995295362,0.77,1,2023-08-15
206832,章冬梅,410103,410103196106274319,14583998951,0.74,0,2023-08-15
206833,王龙,410103,410103197005115004,17788121403,0.7,0,2023-08-15
206834,袁桂珍,410103,410103199404268801,15735004538,0.73,0,2023-08-15
206835,雷洋,410103,410103197802153416,18746322663,0.77,1,2023-08-15
206837,刘建华,410103,410103199508241358,17980941228,0.6,0,2023-08-15
206843,袁红,410106,410106196506028792,14892170683,0.61,0,2023-08-15
206846,刘伟,410106,410106197407074394,12605772401,0.7,0,2023-08-15
206847,江春梅,410106,410106195909215184,17697601217,0.74,0,2023-08-15
